numer_sta,date,rs_type,rs_comp,sasa,equip,ht_sta_mer,ht_baro_mer,ht_sond_mer,ht_sta_qual,vertical_sig,nbas,bbas,cl,cm,ch,tmer,nb_niv,nb_cis,
07145,20221226231546,177,4,8,7,168.000000,168.000000,168.000000,999999.000000,999999,999999,999999,999999,999999,999999,999999.000000,3479,3,
p_niv,altitude,t,td,dd,ff,dur_dep,dep_lat,dep_lon,
10988,15324.500000,213.060000,183.630000,260,27.400000,1274.000000,-0.013710,0.633890,
10963,15338.400000,212.970000,183.570000,260,27.600000,1272.000000,-0.013900,0.633250,
10937,15353.100000,212.860000,183.490000,261,27.800000,1270.000000,-0.014010,0.632700,
10912,15367.500000,212.770000,183.430000,261,28.100000,1268.000000,-0.013990,0.632070,
10886,15382.300000,212.660000,183.350000,262,28.400000,1266.000000,-0.013940,0.631250,
10860,15397.300000,212.590000,183.300000,262,28.700000,1264.000000,-0.013980,0.630280,
10835,15411.600000,212.530000,183.260000,262,29.000000,1262.000000,-0.014150,0.629380,
10807,15427.700000,212.460000,183.210000,262,29.200000,1260.000000,-0.014360,0.628650,
10779,15444.000000,212.420000,183.190000,262,29.400000,1258.000000,-0.014470,0.628040,
10753,15458.700000,212.480000,183.230000,263,29.600000,1256.000000,-0.014450,0.627400,
10726,15474.200000,212.410000,183.180000,263,29.900000,1254.000000,-0.014380,0.626590,
10701,15489.200000,212.350000,183.140000,263,30.100000,1252.000000,-0.014380,0.625610,
10675,15503.800000,212.330000,183.120000,263,30.200000,1250.000000,-0.014510,0.624630,
10651,15518.300000,212.410000,183.180000,263,30.300000,1248.000000,-0.014720,0.623800,
10626,15532.600000,212.500000,183.240000,263,30.400000,1246.000000,-0.014850,0.623150,
10600,15547.900000,212.410000,183.180000,263,30.600000,1244.000000,-0.014850,0.622510,
10575,15562.800000,212.390000,183.160000,263,30.900000,1242.000000,-0.014780,0.621700,
10549,15578.100000,212.770000,183.430000,263,31.200000,1240.000000,-0.014760,0.620740,
10522,15594.000000,213.770000,184.120000,263,31.400000,1238.000000,-0.014880,0.619760,
10499,15607.700000,214.300000,184.490000,263,31.500000,1236.000000,-0.015080,0.618920,
10472,15624.000000,214.330000,184.520000,263,31.600000,1234.000000,-0.015260,0.618230,
10445,15640.100000,214.280000,184.480000,264,31.800000,1232.000000,-0.015320,0.617570,
10420,15654.700000,214.210000,184.430000,264,31.900000,1230.000000,-0.015250,0.616750,
10394,15670.600000,214.190000,184.410000,264,32.100000,1228.000000,-0.015200,0.615740,
10367,15687.000000,214.190000,184.410000,263,32.200000,1226.000000,-0.015240,0.614640,
10343,15701.500000,214.300000,184.490000,263,32.300000,1224.000000,-0.015390,0.613660,
10318,15716.500000,214.540000,184.660000,263,32.300000,1222.000000,-0.015550,0.612900,
10291,15732.900000,214.630000,184.720000,263,32.200000,1220.000000,-0.015620,0.612250,
10267,15747.600000,214.680000,184.760000,263,32.000000,1218.000000,-0.015590,0.611520,
10243,15762.300000,214.630000,184.720000,262,31.700000,1216.000000,-0.015540,0.610560,
10218,15777.700000,214.590000,184.690000,262,31.400000,1214.000000,-0.015600,0.609480,
10192,15794.000000,214.540000,184.660000,261,31.000000,1212.000000,-0.015770,0.608450,
10167,15809.200000,214.520000,184.640000,261,30.500000,1210.000000,-0.015980,0.607660,
10143,15824.100000,214.500000,184.630000,261,30.000000,1208.000000,-0.016120,0.607020,
10118,15839.600000,214.520000,184.640000,260,29.500000,1206.000000,-0.016140,0.606380,
10093,15854.900000,214.610000,184.710000,260,29.000000,1204.000000,-0.016100,0.605590,
10067,15871.200000,214.910000,184.910000,260,28.500000,1202.000000,-0.016140,0.604640,
10040,15887.900000,215.310000,185.200000,260,28.000000,1200.000000,-0.016320,0.603740,
10013,15905.300000,215.820000,185.540000,260,27.500000,1198.000000,-0.016560,0.603040,
9986,15921.900000,215.930000,185.620000,260,27.100000,1196.000000,-0.016720,0.602500,
9961,15938.300000,215.820000,185.540000,260,26.700000,1194.000000,-0.016730,0.601960,
9935,15954.400000,215.690000,185.450000,260,26.300000,1192.000000,-0.016670,0.601280,
9909,15971.400000,215.580000,185.380000,261,26.000000,1190.000000,-0.016660,0.600410,
9882,15988.000000,215.430000,185.270000,261,25.800000,1188.000000,-0.016800,0.599530,
9857,16004.100000,215.280000,185.170000,262,25.500000,1186.000000,-0.017000,0.598810,
9833,16019.900000,215.170000,185.090000,263,25.400000,1184.000000,-0.017150,0.598280,
9809,16035.000000,215.070000,185.030000,263,25.200000,1182.000000,-0.017160,0.597810,
9783,16051.700000,214.960000,184.950000,264,25.000000,1180.000000,-0.017080,0.597200,
9759,16067.300000,214.810000,184.850000,265,24.800000,1178.000000,-0.017040,0.596360,
9733,16083.900000,214.720000,184.780000,266,24.600000,1176.000000,-0.017140,0.595480,
9706,16101.100000,214.570000,184.680000,266,24.500000,1174.000000,-0.017310,0.594760,
9683,16116.700000,214.480000,184.620000,266,24.300000,1172.000000,-0.017430,0.594240,
9659,16131.900000,214.370000,184.540000,266,24.100000,1170.000000,-0.017400,0.593790,
9633,16148.800000,214.300000,184.490000,267,23.900000,1168.000000,-0.017270,0.593220,
9606,16166.400000,214.220000,184.440000,267,23.800000,1166.000000,-0.017170,0.592480,
9593,16174.600000,214.170000,184.400000,267,23.700000,1164.000000,-0.017150,0.592070,
9552,16201.500000,214.430000,184.580000,267,23.700000,1162.000000,-0.017330,0.590960,
9526,16218.800000,215.040000,185.000000,266,23.700000,1160.000000,-0.017490,0.590410,
9500,16236.400000,215.430000,185.270000,265,23.700000,1158.000000,-0.017530,0.589980,
9473,16254.200000,215.410000,185.260000,265,23.800000,1156.000000,-0.017460,0.589470,
9448,16270.900000,215.310000,185.200000,264,23.800000,1154.000000,-0.017380,0.588750,
9426,16285.600000,215.180000,185.110000,264,23.900000,1152.000000,-0.017400,0.587930,
9402,16301.600000,215.020000,184.990000,264,24.100000,1150.000000,-0.017550,0.587170,
9378,16317.600000,214.850000,184.870000,264,24.500000,1148.000000,-0.017730,0.586560,
9354,16333.300000,214.680000,184.760000,263,24.800000,1146.000000,-0.017840,0.586060,
9333,16347.700000,214.590000,184.690000,263,25.000000,1144.000000,-0.017830,0.585520,
9309,16364.100000,214.440000,184.590000,262,24.900000,1142.000000,-0.017770,0.584870,
9283,16381.200000,214.280000,184.480000,263,24.800000,1140.000000,-0.017740,0.584120,
9259,16397.900000,214.080000,184.340000,263,24.800000,1138.000000,-0.017780,0.583320,
9235,16414.100000,213.950000,184.250000,264,25.000000,1136.000000,-0.017920,0.582540,
9209,16431.900000,213.840000,184.170000,264,25.300000,1134.000000,-0.018090,0.581840,
9182,16449.800000,213.770000,184.120000,264,25.600000,1132.000000,-0.018230,0.581230,
9158,16466.100000,213.620000,184.020000,263,25.800000,1130.000000,-0.018290,0.580690,
9134,16482.700000,213.570000,183.980000,263,25.600000,1128.000000,-0.018240,0.580140,
9108,16500.800000,213.620000,184.020000,263,25.300000,1126.000000,-0.018170,0.579470,
9083,16517.700000,213.570000,183.980000,264,25.100000,1124.000000,-0.018140,0.578690,
9060,16534.000000,213.620000,184.020000,265,25.000000,1122.000000,-0.018200,0.577840,
9034,16551.400000,213.620000,184.020000,266,25.300000,1120.000000,-0.018340,0.577040,
9009,16568.800000,213.530000,183.960000,266,25.600000,1118.000000,-0.018490,0.576360,
8985,16585.400000,213.470000,183.920000,265,25.800000,1116.000000,-0.018590,0.575800,
8961,16602.100000,213.460000,183.910000,264,25.900000,1114.000000,-0.018590,0.575280,
8936,16620.000000,213.490000,183.930000,264,25.800000,1112.000000,-0.018530,0.574690,
8910,16637.600000,213.580000,183.990000,264,25.800000,1110.000000,-0.018480,0.573980,
8888,16653.300000,213.710000,184.080000,266,26.100000,1108.000000,-0.018490,0.573170,
8865,16670.000000,213.710000,184.080000,267,26.600000,1106.000000,-0.018590,0.572350,
8840,16687.500000,213.660000,184.050000,267,27.500000,1104.000000,-0.018740,0.571610,
8816,16704.400000,213.890000,184.210000,267,28.300000,1102.000000,-0.018860,0.570990,
8791,16722.000000,214.210000,184.430000,267,28.900000,1100.000000,-0.018900,0.570410,
8767,16739.500000,214.500000,184.630000,267,29.200000,1098.000000,-0.018860,0.569730,
8744,16755.800000,214.910000,184.910000,267,29.400000,1096.000000,-0.018790,0.568900,
8720,16773.000000,215.000000,184.980000,267,29.500000,1094.000000,-0.018720,0.567920,
8695,16791.300000,214.910000,184.910000,268,29.900000,1092.000000,-0.018720,0.566900,
8671,16808.800000,214.890000,184.900000,268,30.400000,1090.000000,-0.018790,0.565950,
8648,16825.600000,215.000000,184.980000,268,31.000000,1088.000000,-0.018900,0.565130,
8623,16843.100000,215.260000,185.160000,267,31.300000,1086.000000,-0.018980,0.564420,
8599,16860.600000,215.590000,185.390000,266,31.300000,1084.000000,-0.019000,0.563760,
8576,16877.900000,215.630000,185.420000,265,31.000000,1082.000000,-0.018950,0.563050,
8552,16895.800000,215.710000,185.470000,265,30.600000,1080.000000,-0.018880,0.562200,
8527,16913.900000,215.560000,185.360000,265,30.300000,1078.000000,-0.018860,0.561240,
8503,16931.900000,215.350000,185.220000,265,30.300000,1076.000000,-0.018940,0.560240,
8479,16949.800000,215.170000,185.090000,264,30.600000,1074.000000,-0.019090,0.559310,
8455,16967.700000,215.050000,185.020000,264,31.000000,1072.000000,-0.019260,0.558520,
8432,16984.700000,214.910000,184.910000,262,31.300000,1070.000000,-0.019380,0.557840,
8409,17001.900000,214.800000,184.840000,261,31.200000,1068.000000,-0.019410,0.557180,
8384,17020.200000,214.630000,184.720000,260,30.900000,1066.000000,-0.019390,0.556450,
8360,17038.300000,214.460000,184.610000,259,30.600000,1064.000000,-0.019370,0.555590,
8337,17055.500000,214.320000,184.500000,259,30.400000,1062.000000,-0.019450,0.554620,
8314,17072.900000,214.190000,184.410000,260,30.600000,1060.000000,-0.019620,0.553640,
8290,17091.300000,214.040000,184.310000,259,31.000000,1058.000000,-0.019850,0.552740,
8267,17109.000000,213.860000,184.190000,259,31.500000,1056.000000,-0.020060,0.552000,
8245,17125.500000,213.710000,184.080000,258,31.800000,1054.000000,-0.020200,0.551350,
8234,17133.900000,213.620000,184.020000,257,31.800000,1052.000000,-0.020230,0.551030,
8199,17160.100000,213.400000,183.870000,256,31.600000,1050.000000,-0.020260,0.549910,
8178,17176.400000,213.290000,183.790000,256,31.300000,1048.000000,-0.020320,0.548980,
8156,17193.300000,213.190000,183.720000,257,31.200000,1046.000000,-0.020450,0.547970,
8133,17210.400000,213.140000,183.680000,257,31.300000,1044.000000,-0.020660,0.546980,
8111,17227.500000,213.060000,183.630000,257,31.600000,1042.000000,-0.020910,0.546130,
8089,17244.300000,213.010000,183.600000,257,31.800000,1040.000000,-0.021120,0.545400,
8067,17261.600000,213.100000,183.660000,256,31.700000,1038.000000,-0.021250,0.544740,
8045,17278.700000,213.580000,183.990000,255,31.300000,1036.000000,-0.021290,0.544010,
8023,17296.100000,213.620000,184.020000,255,30.600000,1034.000000,-0.021320,0.543160,
8000,17313.800000,213.620000,184.020000,256,30.100000,1032.000000,-0.021390,0.542210,
7978,17331.100000,213.690000,184.070000,257,29.800000,1030.000000,-0.021560,0.541260,
7956,17348.400000,213.660000,184.050000,257,29.800000,1028.000000,-0.021790,0.540420,
7933,17366.100000,213.530000,183.960000,257,29.900000,1026.000000,-0.022030,0.539710,
7911,17383.900000,213.360000,183.840000,257,29.800000,1024.000000,-0.022200,0.539100,
7889,17401.300000,213.210000,183.740000,256,29.500000,1022.000000,-0.022270,0.538490,
7867,17418.700000,213.080000,183.650000,256,29.000000,1020.000000,-0.022270,0.537770,
7844,17436.900000,213.010000,183.600000,257,28.400000,1018.000000,-0.022290,0.536930,
7822,17454.600000,212.940000,183.540000,258,28.000000,1016.000000,-0.022390,0.536020,
7800,17472.100000,212.830000,183.470000,259,28.000000,1014.000000,-0.022590,0.535130,
7776,17490.700000,212.730000,183.400000,260,28.200000,1012.000000,-0.022830,0.534360,
7753,17509.200000,212.660000,183.350000,260,28.400000,1010.000000,-0.023010,0.533720,
7732,17526.200000,212.620000,183.330000,260,28.300000,1008.000000,-0.023100,0.533140,
7711,17543.600000,212.550000,183.280000,259,27.900000,1006.000000,-0.023080,0.532520,
7687,17562.400000,212.530000,183.260000,260,27.300000,1004.000000,-0.023020,0.531790,
7665,17580.500000,212.620000,183.330000,261,26.900000,1002.000000,-0.023010,0.530950,
7643,17598.100000,212.880000,183.510000,262,26.600000,1000.000000,-0.023110,0.530050,
7621,17616.600000,212.880000,183.510000,263,26.800000,998.000000,-0.023280,0.529220,
7598,17635.000000,212.810000,183.460000,263,27.100000,996.000000,-0.023460,0.528520,
7577,17652.500000,212.680000,183.370000,263,27.200000,994.000000,-0.023580,0.527940,
7555,17670.300000,212.590000,183.300000,263,27.100000,992.000000,-0.023610,0.527410,
7533,17689.000000,212.500000,183.240000,262,26.700000,990.000000,-0.023570,0.526820,
7511,17707.100000,212.480000,183.230000,263,26.100000,988.000000,-0.023520,0.526080,
7489,17724.700000,212.500000,183.240000,263,25.700000,986.000000,-0.023520,0.525220,
7467,17743.000000,212.530000,183.260000,265,25.600000,984.000000,-0.023600,0.524320,
7445,17762.000000,212.460000,183.210000,265,25.800000,982.000000,-0.023750,0.523510,
7423,17779.900000,212.390000,183.160000,266,26.000000,980.000000,-0.023890,0.522860,
7402,17797.400000,212.460000,183.210000,265,26.000000,978.000000,-0.023980,0.522330,
7381,17815.700000,212.530000,183.260000,264,25.700000,976.000000,-0.023980,0.521820,
7359,17834.400000,212.510000,183.250000,264,25.100000,974.000000,-0.023910,0.521230,
7337,17852.500000,212.660000,183.350000,265,24.500000,972.000000,-0.023850,0.520500,
7316,17870.800000,212.810000,183.460000,266,24.100000,970.000000,-0.023850,0.519680,
7293,17889.700000,212.770000,183.430000,267,24.100000,968.000000,-0.023930,0.518860,
7272,17908.400000,212.700000,183.380000,267,24.400000,966.000000,-0.024060,0.518170,
7250,17926.600000,212.680000,183.370000,267,24.700000,964.000000,-0.024180,0.517610,
7228,17945.500000,212.700000,183.380000,266,24.800000,962.000000,-0.024230,0.517150,
7206,17964.500000,212.700000,183.380000,266,24.600000,960.000000,-0.024200,0.516650,
7185,17983.200000,212.680000,183.370000,266,24.300000,958.000000,-0.024120,0.516040,
7163,18001.800000,212.750000,183.420000,267,23.900000,956.000000,-0.024060,0.515270,
7142,18020.600000,212.750000,183.420000,268,23.900000,954.000000,-0.024070,0.514420,
7120,18039.400000,212.700000,183.380000,270,24.100000,952.000000,-0.024170,0.513610,
7098,18058.700000,212.750000,183.420000,270,24.400000,950.000000,-0.024300,0.512920,
7077,18077.600000,212.640000,183.340000,270,24.500000,948.000000,-0.024390,0.512380,
7056,18096.200000,212.570000,183.290000,269,24.300000,946.000000,-0.024370,0.511910,
7034,18115.100000,212.460000,183.210000,269,23.800000,944.000000,-0.024260,0.511390,
7012,18134.900000,212.410000,183.180000,269,23.300000,942.000000,-0.024120,0.510730,
6990,18154.000000,212.310000,183.110000,270,22.900000,940.000000,-0.024040,0.509960,
6980,18163.300000,212.410000,183.180000,270,22.900000,938.000000,-0.024040,0.509550,
6948,18192.000000,212.460000,183.210000,271,23.300000,936.000000,-0.024190,0.508470,
6926,18211.400000,212.500000,183.240000,270,23.600000,934.000000,-0.024310,0.507940,
6904,18230.900000,212.500000,183.240000,269,23.700000,932.000000,-0.024360,0.507510,
6883,18250.500000,212.440000,183.200000,268,23.600000,930.000000,-0.024300,0.507060,
6861,18269.800000,212.370000,183.150000,268,23.400000,928.000000,-0.024180,0.506460,
6840,18289.400000,212.280000,183.090000,268,23.300000,926.000000,-0.024090,0.505680,
6818,18308.800000,212.220000,183.050000,269,23.600000,924.000000,-0.024110,0.504830,
6797,18328.000000,212.100000,182.960000,270,24.100000,922.000000,-0.024240,0.504060,
6776,18347.800000,211.930000,182.850000,270,24.600000,920.000000,-0.024390,0.503470,
6754,18367.900000,211.880000,182.810000,269,24.800000,918.000000,-0.024450,0.503000,
6733,18387.300000,211.730000,182.710000,268,24.700000,916.000000,-0.024380,0.502500,
6711,18407.500000,211.570000,182.590000,268,24.400000,914.000000,-0.024230,0.501840,
6688,18428.400000,211.510000,182.550000,268,24.300000,912.000000,-0.024150,0.500990,
6666,18448.600000,211.460000,182.520000,267,24.200000,910.000000,-0.024190,0.500110,
6644,18469.000000,211.680000,182.670000,267,24.400000,908.000000,-0.024350,0.499380,
6623,18488.600000,211.860000,182.790000,265,24.600000,906.000000,-0.024490,0.498870,
6603,18507.300000,212.420000,183.190000,263,24.600000,904.000000,-0.024510,0.498470,
6582,18527.500000,212.480000,183.230000,261,24.500000,902.000000,-0.024430,0.497970,
6561,18547.500000,212.570000,183.290000,260,24.400000,900.000000,-0.024350,0.497250,
6541,18566.000000,212.940000,183.540000,259,24.600000,898.000000,-0.024410,0.496380,
6521,18585.600000,213.290000,183.790000,259,25.100000,896.000000,-0.024620,0.495580,
6501,18604.900000,213.490000,183.930000,257,25.800000,894.000000,-0.024870,0.494990,
6480,18624.800000,213.580000,183.990000,256,26.400000,892.000000,-0.025030,0.494560,
6459,18645.100000,213.530000,183.960000,255,26.900000,890.000000,-0.025040,0.494050,
6439,18664.100000,213.530000,183.960000,255,27.200000,888.000000,-0.025020,0.493300,
6420,18683.200000,213.600000,184.010000,254,27.500000,886.000000,-0.025110,0.492350,
6400,18702.800000,213.570000,183.980000,254,27.900000,884.000000,-0.025360,0.491420,
6380,18722.600000,213.510000,183.940000,254,28.200000,882.000000,-0.025650,0.490690,
6360,18742.100000,213.470000,183.920000,253,28.400000,880.000000,-0.025860,0.490140,
6341,18760.800000,213.690000,184.070000,253,28.300000,878.000000,-0.025920,0.489560,
6321,18779.900000,213.820000,184.160000,252,28.000000,876.000000,-0.025910,0.488770,
6300,18800.800000,213.710000,184.080000,252,27.700000,874.000000,-0.025980,0.487830,
6280,18820.900000,213.770000,184.120000,252,27.400000,872.000000,-0.026210,0.486920,
6261,18839.400000,213.710000,184.080000,252,27.200000,870.000000,-0.026520,0.486230,
6242,18859.300000,213.600000,184.010000,252,27.000000,868.000000,-0.026780,0.485770,
6221,18879.500000,213.510000,183.940000,251,26.700000,866.000000,-0.026870,0.485330,
6203,18898.400000,213.360000,183.840000,251,26.400000,864.000000,-0.026880,0.484700,
6183,18917.900000,213.210000,183.740000,251,26.200000,862.000000,-0.026940,0.483840,
